ID	Name	ClassName	CategoryName	LevelName	IsViewSpecific	OwnerViewName	IsWorkshared	WorksetName	DesignOptionSet	DesignOptionName	PhaseName	
177660	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177661	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177662	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177663	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177664	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177665	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177666	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177667	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177668	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177669	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177670	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177671	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177672	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177673	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177674	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177675	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177676	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177677	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177678	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177679	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177680	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177681	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177682	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177683	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177684	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177685	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177686	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177687	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177688	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177689	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177690	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177691	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177692	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177693	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177694	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177695	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177696	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177697	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177698	1/2" Detail Symb (unlinked)	AnnotationSymbol	Generic Annotations		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177699	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177700	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177701	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177702	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177703	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177704	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177705	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177706	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177707	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177708	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177709	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177710	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177711	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177712	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177713	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177714	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177715	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177716	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177717	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177718	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177719	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177720	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177721	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177722	1/2" Detail Symb (unlinked)	AnnotationSymbol	Generic Annotations		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177723	1/2" Detail Symb (unlinked)	AnnotationSymbol	Generic Annotations		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177724	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177725	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177726	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177727	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177728	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177729	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177730	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177731	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177732	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177733	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177734	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177735	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177736	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177737	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177738	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177739	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177740	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177741	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177742	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177743	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177744	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177745	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177746	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177747	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177748	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177749	1/2" Detail Symb (unlinked)	AnnotationSymbol	Generic Annotations		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177750	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177751	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177752	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177753	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177754	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177755	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177756	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177757	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177758	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177759	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177760	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177761	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177762	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177763	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177764	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177765	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177766	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177767	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177768	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177769	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177770	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177771	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177772	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177773	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177774	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177775	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177776	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177777	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177778	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177779	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177780	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177781	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177782	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177783	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177784	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177785	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177786	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177787	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177788	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177789	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177790	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177791	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177792	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177793	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177794	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177795	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177796	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177797	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177798	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177799	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177800	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177801	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177802	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177803	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177804	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177805	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177806	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177807	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177808	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177809	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177810	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177811	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177812	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177813	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177814	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177815	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177816	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177817	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177818	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177819	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177820	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177821	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177822	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177823	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177824	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177825	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177826	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177827	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177828	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177829	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177830	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177831	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177832	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177833	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177834	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177835	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177836	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177837	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177838	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177839	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177840	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177841	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177842	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177843	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177844	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177845	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177846	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177847	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177848	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177849	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177850	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177851	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177852	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177853	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177854	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177855	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177856	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177857	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177858	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177859	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177860	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177861	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177862	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177863	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177864	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177865	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177866	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177867	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177868	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177869	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177870	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177871	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177872	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177873	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177874	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177877	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177878	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177879	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177880	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177881	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177882	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177883	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177884	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177885	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177886	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177887	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
177888	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	True	View "Drafting View: PARTITION - Partition Types"				
